valid(UTC),ACV,BFL,DAG,BIH,BLU,BLH,BUR,CMA,CRQ,NID,CNO,CCR,CEC,FAT,HJO,HHR,HWD,IPL,WJF,NLC,LVK,LGB,CQT,MAE,MYV,MOD,SIY,MRY,MHS,APC,EED,OAK,OKB,ONT,OVE,OXR,PMD,PSP,PRB,RBL,RDD,RAL,SAC,SMF,SNS,SDB,SDM,SAN,MYF,SFO,SJC,SBP,SNA,SBA,SMX,SMO,STS,TVL,SCK,TRM,UKI,VCB,VNY,WVI
2022-01-15 10:20:00,29.965,29.667,28.236,26.174,24.985,29.758,29.331,30.018,29.738,27.909,29.411,30.177,30.18,29.824,29.98,30.047,30.123,30.216,27.778,29.979,29.788,30.063,29.913,29.958,30.175,30.128,27.585,29.887,26.667,30.161,29.283,30.161,30.067,29.161,30.038,30.022,27.587,29.721,29.301,29.883,29.714,29.268,30.199,30.217,30.049,25.629,29.535,30.032,29.618,30.15,30.09,29.888,30.035,30.064,29.837,29.902,30.054,24.091,30.202,30.294,29.542,30.126,29.248,29.994
2022-01-15 10:21:00,29.966,29.667,28.237,26.174,24.985,29.759,29.332,30.017,29.739,27.909,29.411,30.177,30.179,29.823,29.98,30.047,30.123,30.216,27.777,29.979,29.789,30.063,29.914,29.957,30.175,30.129,27.584,29.886,26.667,30.161,29.283,30.161,30.065,29.161,30.038,30.021,27.588,29.722,29.3,29.883,29.714,29.268,30.2,30.217,30.049,25.624,29.534,30.033,29.618,30.15,30.091,29.888,30.035,30.065,29.838,29.902,30.056,24.091,30.201,30.294,29.543,30.125,29.248,29.994
2022-01-15 10:22:00,29.968,29.666,28.237,26.176,24.984,29.759,29.332,30.016,29.739,27.908,29.41,30.177,30.18,29.823,29.98,30.047,30.122,30.217,27.777,29.979,29.79,30.063,29.913,29.955,30.174,30.129,27.584,29.886,26.668,30.159,29.283,30.163,30.065,29.161,30.037,30.021,27.588,29.722,29.299,29.883,29.714,29.268,30.2,30.217,30.049,25.625,29.534,30.034,29.618,30.151,30.091,29.888,30.036,30.065,29.837,29.902,30.057,24.09,30.201,30.294,29.543,30.125,29.248,29.993
2022-01-15 10:23:00,29.968,29.666,28.237,26.18,24.984,29.76,29.333,30.017,29.739,27.908,29.411,30.178,30.18,29.823,29.981,30.047,30.122,30.217,27.778,29.979,29.79,30.064,29.913,29.955,30.174,30.128,27.584,29.886,26.668,30.16,29.285,30.163,30.066,29.161,30.037,30.021,27.588,29.722,29.299,29.884,29.714,29.268,30.2,30.217,30.049,25.625,29.535,30.034,29.619,30.152,30.091,29.888,30.036,30.065,29.836,29.902,30.057,24.089,30.201,30.295,29.543,30.125,29.249,29.993
2022-01-15 10:24:00,29.969,29.665,28.237,26.18,24.983,29.759,29.333,30.017,29.74,27.908,29.411,30.179,30.18,29.823,29.98,30.048,30.122,30.217,27.779,29.979,29.79,30.063,29.913,29.955,30.174,30.126,27.584,29.885,26.669,30.16,29.285,30.163,30.069,29.16,30.036,30.021,27.589,29.722,29.3,29.884,29.714,29.268,30.2,30.218,30.048,25.632,29.535,30.035,29.619,30.153,30.09,29.888,30.037,30.065,29.835,29.902,30.057,24.089,30.202,30.295,29.542,30.125,29.249,29.994
2022-01-15 10:25:00,29.969,29.665,28.237,26.18,24.983,29.758,29.334,30.017,29.741,27.908,29.41,30.179,30.18,29.822,29.98,30.048,30.122,30.217,27.779,29.979,29.79,30.064,29.914,29.955,30.174,30.127,27.584,29.884,26.669,30.159,29.284,30.163,30.068,29.161,30.036,30.021,27.59,29.721,29.299,29.884,29.714,29.268,30.2,30.219,30.048,25.632,29.535,30.035,29.619,30.153,30.088,29.889,30.037,30.065,29.835,29.902,30.059,24.089,30.203,30.296,29.543,30.125,29.249,29.995
2022-01-15 10:26:00,29.968,29.665,28.238,26.18,24.983,29.758,29.334,30.017,29.741,27.909,29.409,30.179,30.181,29.822,29.979,30.047,30.122,30.217,27.779,29.979,29.791,30.063,29.914,29.955,30.174,30.13,27.585,29.883,26.669,30.158,29.284,30.163,30.066,29.162,30.035,30.022,27.59,29.721,29.3,29.883,29.713,29.268,30.2,30.22,30.047,25.626,29.535,30.036,29.62,30.154,30.088,29.889,30.037,30.066,29.836,29.902,30.059,24.089,30.203,30.296,29.543,30.124,29.249,29.996
2022-01-15 10:27:00,29.968,29.665,28.238,26.177,24.983,29.759,29.334,30.017,29.741,27.909,29.409,30.179,30.181,29.822,29.978,30.047,30.122,30.217,27.778,29.979,29.791,30.063,29.914,29.954,30.174,30.132,27.585,29.884,26.669,30.158,29.283,30.163,30.067,29.161,30.035,30.023,27.589,29.721,29.299,29.883,29.713,29.268,30.2,30.219,30.045,25.624,29.535,30.036,29.62,30.154,30.089,29.888,30.037,30.066,29.837,29.902,30.059,24.089,30.203,30.296,29.543,30.124,29.249,29.997
2022-01-15 10:28:00,29.969,29.665,28.239,26.176,24.983,29.759,29.333,30.018,29.741,27.909,29.41,30.178,30.181,29.823,29.978,30.047,30.122,30.218,27.778,29.978,29.791,30.063,29.913,29.953,30.175,30.132,27.586,29.884,26.669,30.158,29.284,30.163,30.067,29.161,30.035,30.023,27.589,29.721,29.298,29.882,29.713,29.269,30.2,30.219,30.045,25.627,29.536,30.037,29.62,30.154,30.09,29.888,30.037,30.065,29.837,29.902,30.059,24.09,30.204,30.296,29.543,30.124,29.249,29.995
2022-01-15 10:29:00,29.97,29.666,28.239,26.176,24.983,29.76,29.334,30.018,29.741,27.909,29.41,30.179,30.181,29.824,29.978,30.048,30.121,30.218,27.779,29.978,29.791,30.063,29.913,29.954,30.175,30.13,27.587,29.885,26.668,30.158,29.284,30.162,30.067,29.162,30.034,30.024,27.588,29.721,29.298,29.882,29.713,29.269,30.2,30.219,30.043,25.618,29.536,30.038,29.62,30.154,30.09,29.888,30.038,30.065,29.837,29.902,30.058,24.09,30.205,30.295,29.543,30.123,29.249,29.993
2022-01-15 10:30:00,29.97,29.667,28.239,26.177,24.983,29.759,29.334,30.017,29.741,27.908,29.409,30.179,30.181,29.824,29.978,30.048,30.121,30.219,27.78,29.978,29.791,30.063,29.913,29.956,30.175,30.128,27.587,29.884,26.668,30.159,29.286,30.162,30.067,29.162,30.034,30.023,27.587,29.722,29.3,29.881,29.712,29.269,30.2,30.219,30.043,25.617,29.536,30.038,29.62,30.154,30.09,29.889,30.038,30.064,29.837,29.902,30.058,24.09,30.205,30.295,29.542,30.123,29.249,29.996
2022-01-15 10:31:00,29.971,29.667,28.239,26.177,24.983,29.759,29.334,30.018,29.742,27.908,29.409,30.18,30.182,29.823,29.977,30.048,30.121,30.219,27.781,29.979,29.791,30.063,29.914,29.957,30.174,30.127,27.587,29.884,26.668,30.157,29.285,30.163,30.066,29.162,30.034,30.023,27.587,29.722,29.3,29.88,29.712,29.269,30.2,30.219,30.043,25.631,29.537,30.038,29.62,30.154,30.09,29.89,30.038,30.064,29.838,29.903,30.059,24.09,30.205,30.296,29.542,30.123,29.249,29.999
2022-01-15 10:32:00,29.971,29.667,28.239,26.178,24.982,29.759,29.335,30.019,29.742,27.908,29.409,30.18,30.182,29.823,29.977,30.049,30.122,30.22,27.782,29.979,29.791,30.063,29.914,29.957,30.174,30.128,27.587,29.884,26.667,30.156,29.284,30.162,30.066,29.161,30.034,30.024,27.587,29.722,29.298,29.88,29.713,29.269,30.199,30.219,30.043,25.627,29.537,30.038,29.619,30.154,30.091,29.89,30.039,30.065,29.838,29.903,30.058,24.089,30.205,30.296,29.542,30.123,29.25,29.997
2022-01-15 10:33:00,29.972,29.666,28.239,26.178,24.982,29.758,29.335,30.019,29.742,27.909,29.409,30.179,30.183,29.822,29.976,30.05,30.123,30.22,27.783,29.979,29.791,30.063,29.914,29.957,30.173,30.129,27.587,29.885,26.667,30.156,29.283,30.163,30.067,29.161,30.033,30.025,27.587,29.722,29.296,29.88,29.713,29.268,30.199,30.219,30.043,25.627,29.538,30.038,29.619,30.155,30.093,29.89,30.039,30.065,29.839,29.904,30.059,24.088,30.205,30.297,29.543,30.122,29.25,29.996
2022-01-15 10:34:00,29.973,29.665,28.239,26.179,24.982,29.759,29.335,30.019,29.743,27.909,29.409,30.179,30.183,29.822,29.976,30.051,30.124,30.22,27.783,29.979,29.791,30.063,29.914,29.956,30.173,30.13,27.587,29.887,26.667,30.156,29.282,30.161,30.067,29.161,30.033,30.024,27.586,29.723,29.297,29.879,29.713,29.268,30.199,30.219,30.043,25.629,29.539,30.037,29.62,30.155,30.094,29.891,30.04,30.066,29.838,29.904,30.057,24.088,30.205,30.297,29.544,30.122,29.25,29.997
2022-01-15 10:35:00,29.974,29.664,28.239,26.179,24.982,29.761,29.335,30.02,29.744,27.909,29.409,30.179,30.184,29.822,29.977,30.05,30.124,30.22,27.783,29.979,29.791,30.063,29.915,29.955,30.172,30.129,27.586,29.888,26.666,30.155,29.281,30.159,30.067,29.161,30.032,30.023,27.586,29.722,29.299,29.879,29.713,29.267,30.199,30.218,30.043,25.635,29.539,30.036,29.62,30.155,30.094,29.89,30.041,30.066,29.837,29.903,30.058,24.089,30.205,30.297,29.545,30.122,29.251,29.998
2022-01-15 10:36:00,29.975,29.664,28.239,26.179,24.982,29.761,29.335,30.019,29.744,27.909,29.409,30.179,30.184,29.823,29.978,30.05,30.125,30.22,27.782,29.979,29.792,30.064,29.915,29.955,30.172,30.129,27.586,29.888,26.666,30.157,29.28,30.159,30.067,29.16,30.032,30.02,27.586,29.721,29.3,29.878,29.713,29.267,30.198,30.217,30.043,25.634,29.539,30.036,29.62,30.155,30.094,29.89,30.041,30.066,29.836,29.903,30.059,24.089,30.205,30.298,29.544,30.122,29.251,29.996
2022-01-15 10:37:00,29.976,29.664,28.24,26.179,24.982,29.761,29.336,30.02,29.744,27.909,29.409,30.179,30.185,29.823,29.979,30.05,30.126,30.22,27.783,29.979,29.793,30.064,29.915,29.955,30.172,30.13,27.586,29.888,26.666,30.157,29.279,30.161,30.068,29.161,30.033,30.023,27.586,29.721,29.298,29.878,29.712,29.268,30.198,30.217,30.042,25.633,29.539,30.035,29.621,30.154,30.094,29.891,30.042,30.067,29.835,29.903,30.059,24.088,30.205,30.297,29.543,30.122,29.251,29.997
2022-01-15 10:38:00,29.976,29.665,28.24,26.18,24.982,29.761,29.336,30.02,29.745,27.909,29.409,30.179,30.185,29.824,29.978,30.05,30.126,30.22,27.782,29.981,29.793,30.065,29.915,29.954,30.172,30.131,27.586,29.889,26.666,30.157,29.279,30.163,30.068,29.161,30.033,30.022,27.586,29.72,29.298,29.878,29.712,29.268,30.198,30.219,30.042,25.627,29.538,30.035,29.622,30.153,30.094,29.891,30.042,30.067,29.835,29.902,30.059,24.088,30.205,30.298,29.543,30.121,29.251,29.999
