year,type,gpw
2012,supercomputer,0.232117479867
2012,supercomputer,0.232117479867
2012,supercomputer,0.231420272436
2012,supercomputer,0.230324909747
2012,supercomputer,0.230148094
2012,supercomputer,0.230105263158
2012,supercomputer,0.228758169935
2012,supercomputer,0.227884033692
2012,supercomputer,0.227463312369
2012,supercomputer,0.225034770515
2012,supercomputer,0.22412
2012,supercomputer,0.223496240602
2012,supercomputer,0.222947368421
2012,supercomputer,0.22093571114
2012,supercomputer,0.220896485005
2012,supercomputer,0.220421727495
2012,supercomputer,0.2166
2012,supercomputer,0.215529411765
2012,supercomputer,0.215405484247
2012,supercomputer,0.215405484247
2012,supercomputer,0.215388334844
2012,supercomputer,0.215351380042
2012,supercomputer,0.214792214624
2012,supercomputer,0.214792214624
2012,supercomputer,0.214792214624
2012,supercomputer,0.214792214624
2012,supercomputer,0.210950643777
2012,supercomputer,0.21093441704
2012,supercomputer,0.210907192575
2012,supercomputer,0.210501677852
2012,supercomputer,0.206976744186
2012,supercomputer,0.20652012848
2012,supercomputer,0.204
2012,supercomputer,0.203873449132
2012,supercomputer,0.203772321429
2012,supercomputer,0.201609472744
2012,supercomputer,0.201609472744
2012,supercomputer,0.201607893885
2012,supercomputer,0.201602765556
2012,supercomputer,0.200816748514
2012,supercomputer,0.2
2012,supercomputer,0.196788140828
2012,supercomputer,0.195994590096
2012,supercomputer,0.195994590096
2012,supercomputer,0.195994590096
2012,supercomputer,0.195994590096
2012,supercomputer,0.195986332148
2012,supercomputer,0.19553608354
2012,supercomputer,0.195449374289
2012,supercomputer,0.188081025641
2012,supercomputer,0.186198441361
2012,supercomputer,0.186198441361
2012,supercomputer,0.185791621328
2012,supercomputer,0.1857839963
2012,supercomputer,0.1857839963
2012,supercomputer,0.185783795249
2012,supercomputer,0.185782559456
2012,supercomputer,0.185781503515
2012,supercomputer,0.185781503515
2012,supercomputer,0.185781503515
2012,supercomputer,0.185779631761
2012,supercomputer,0.185779236567
2012,supercomputer,0.185779236567
2012,supercomputer,0.185778097983
2012,supercomputer,0.185778097983
2012,supercomputer,0.185774166196
2012,supercomputer,0.185774166196
2012,supercomputer,0.185768378651
2012,supercomputer,0.185768378651
2012,supercomputer,0.185768378651
2012,supercomputer,0.185768378651
2012,supercomputer,0.185768378651
2012,supercomputer,0.185768378651
2012,supercomputer,0.185768378651
2012,supercomputer,0.185768378651
2012,supercomputer,0.185762543467
2012,supercomputer,0.185762543467
2012,supercomputer,0.185762543467
2012,supercomputer,0.185710067907
2012,supercomputer,0.184856274831
2012,supercomputer,0.184856274831
2012,supercomputer,0.181793086894
2012,supercomputer,0.181792721138
2012,supercomputer,0.181783024334
2012,supercomputer,0.181779807455
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181765124555
2012,supercomputer,0.181758668516
2012,supercomputer,0.181758668516
2012,supercomputer,0.181758668516
2012,supercomputer,0.1806
2012,supercomputer,0.180065883191
2012,supercomputer,0.178940066593
2012,supercomputer,0.178940066593
2012,supercomputer,0.178924487594
2012,supercomputer,0.178923561409
2012,supercomputer,0.178923561409
2012,supercomputer,0.178251183514
2012,supercomputer,0.178251183514
2012,supercomputer,0.178223174215
2012,supercomputer,0.178220168742
2012,supercomputer,0.177404777276
2012,supercomputer,0.177029854555
2012,supercomputer,0.177029854555
2012,supercomputer,0.177003477943
2012,supercomputer,0.177003034901
2012,supercomputer,0.177003034901
2012,supercomputer,0.177003034901
2012,supercomputer,0.177
2012,supercomputer,0.177
2012,supercomputer,0.177
2012,supercomputer,0.177
2012,supercomputer,0.176995158075
2012,supercomputer,0.176995158075
2012,supercomputer,0.176995158075
2012,supercomputer,0.176995158075
2012,supercomputer,0.176995158075
2012,supercomputer,0.176995158075
2012,supercomputer,0.176199304751
2012,supercomputer,0.172387202625
2012,supercomputer,0.172387202625
2012,supercomputer,0.172387202625
2012,supercomputer,0.171173362992
2012,supercomputer,0.169148690659
2012,supercomputer,0.168956743003
2012,supercomputer,0.167157698455
2012,supercomputer,0.166739702016
2012,supercomputer,0.16612962963
2012,supercomputer,0.163949736797
2012,supercomputer,0.161981481481
2012,supercomputer,0.156052410901
2012,supercomputer,0.155581489957
2012,supercomputer,0.155547960811
2012,supercomputer,0.154766579659
2012,supercomputer,0.154703832753
2012,supercomputer,0.15458563288
2012,supercomputer,0.154223599865
2012,supercomputer,0.153574463938
2012,supercomputer,0.152169981917
2012,supercomputer,0.151704482721
2012,supercomputer,0.151602735653
2012,supercomputer,0.151602735653
2012,supercomputer,0.151423937622
2012,supercomputer,0.150708052526
2012,supercomputer,0.150302325581
2012,supercomputer,0.148477790717
2012,supercomputer,0.147134615385
2012,supercomputer,0.14646167967
2012,supercomputer,0.14646167967
2012,supercomputer,0.146338325991
2012,supercomputer,0.144977111943
2012,supercomputer,0.142996441281
2012,supercomputer,0.14242274204
2012,supercomputer,0.141557629339
2012,supercomputer,0.139715400844
2012,supercomputer,0.138563352827
2012,supercomputer,0.137630208333
2012,supercomputer,0.136121491612
2012,supercomputer,0.134521032903
2012,supercomputer,0.134424603175
2012,supercomputer,0.132535864979
2012,supercomputer,0.131733483483
2012,supercomputer,0.131629788001
2012,supercomputer,0.131196993533
2012,supercomputer,0.131165665535
2012,supercomputer,0.131165665535
2012,supercomputer,0.131053553038
2012,supercomputer,0.130375642546
2012,supercomputer,0.130375642546
2012,supercomputer,0.130375642546
2012,supercomputer,0.130325396302
2012,supercomputer,0.130160493827
2012,supercomputer,0.128833601718
2012,supercomputer,0.12490242367
2012,supercomputer,0.124901960784
2012,supercomputer,0.124901960784
2012,supercomputer,0.124643009768
2012,supercomputer,0.124190145891
2012,supercomputer,0.124046375571
2012,supercomputer,0.122432009627
2012,supercomputer,0.121109305556
2012,supercomputer,0.120911580595
2012,supercomputer,0.120597726439
2012,supercomputer,0.120592470459
2012,supercomputer,0.119173165618
2012,supercomputer,0.118685714286
2012,supercomputer,0.118632589365
2012,supercomputer,0.117516678371
2012,supercomputer,0.117516678371
2012,supercomputer,0.117375972611
2012,supercomputer,0.115539947322
2012,supercomputer,0.115171385991
2012,supercomputer,0.111201300842
2012,supercomputer,0.110197246238
2012,supercomputer,0.108890899317
2012,supercomputer,0.108431372549
2012,supercomputer,0.10536022369
2012,supercomputer,0.104736271876
2012,supercomputer,0.102015161087
2012,supercomputer,0.101828913869
2012,supercomputer,0.100936339118
2012,supercomputer,0.0997990206574
2012,supercomputer,0.0997876624992
2012,supercomputer,0.0958252113465
2012,supercomputer,0.0933746836554
2012,supercomputer,0.0916687578419
2012,supercomputer,0.0916687578419
2012,supercomputer,0.0915948777648
2012,supercomputer,0.0905408515535
2012,supercomputer,0.0905268719807
2012,supercomputer,0.0903985849057
2012,supercomputer,0.0899844720497
2012,supercomputer,0.0898840182648
2012,supercomputer,0.087208427389
2012,supercomputer,0.087208427389
2012,supercomputer,0.0852648421982
2012,supercomputer,0.0823341241703
2012,supercomputer,0.0823187821353
2012,supercomputer,0.0817100238663
2012,supercomputer,0.0815957692541
2012,supercomputer,0.0814844373504
2012,supercomputer,0.0814574128621
2012,supercomputer,0.0789708029197
2012,supercomputer,0.0787594618614
2012,supercomputer,0.0773542417207
2012,supercomputer,0.0759078478391
2012,supercomputer,0.075067534314
2012,supercomputer,0.0729471244997
2012,supercomputer,0.0717031358517
2012,supercomputer,0.0706624764622
2012,supercomputer,0.070175173174
2012,supercomputer,0.070175173174
2012,supercomputer,0.070175173174
2012,supercomputer,0.0701745892463
2012,supercomputer,0.0701745892463
2012,supercomputer,0.0701745892463
2012,supercomputer,0.0701741071429
2012,supercomputer,0.0696835275424
2012,supercomputer,0.0681491595644
2012,supercomputer,0.0668054263577
2012,supercomputer,0.0638757861635
2012,supercomputer,0.0624787240423
2012,supercomputer,0.0621343190031
2012,supercomputer,0.0615658997681
2012,supercomputer,0.0587828572328
2012,supercomputer,0.0574674457299
2012,supercomputer,0.0553731621068
2012,supercomputer,0.054496
2012,supercomputer,0.0544467509659
2012,supercomputer,0.0541855921856
2012,supercomputer,0.0540659387594
2012,supercomputer,0.0540659387594
2012,supercomputer,0.0540659387594
2012,supercomputer,0.0540457032504
2012,supercomputer,0.0539803155382
2012,supercomputer,0.0533924631085
2012,supercomputer,0.0533507946298
2012,supercomputer,0.0532269602098
2012,supercomputer,0.0532170154614
2012,supercomputer,0.0528385790114
2012,supercomputer,0.0528049946644
2012,supercomputer,0.0524250601279
2012,supercomputer,0.0518545198619
2012,supercomputer,0.051
2012,supercomputer,0.0507416540355
2012,supercomputer,0.0507416540355
2012,supercomputer,0.0504351671015
2012,supercomputer,0.0495076942465
2012,supercomputer,0.048249942735
2012,supercomputer,0.04813563632
2012,supercomputer,0.04813563632
2012,supercomputer,0.0481274179682
2012,supercomputer,0.0481238941322
2012,supercomputer,0.0479494641476
2012,supercomputer,0.0478357142857
2012,supercomputer,0.0477434396076
2012,supercomputer,0.0477434396076
2012,supercomputer,0.0477434396076
2012,supercomputer,0.0474912099372
2012,supercomputer,0.0474762504483
2012,supercomputer,0.0474762504483
2012,supercomputer,0.0474139569333
2012,supercomputer,0.0472175316889
2012,supercomputer,0.0472175316889
2012,supercomputer,0.0472175316889
2012,supercomputer,0.0472175316889
2012,supercomputer,0.0472175316889
2012,supercomputer,0.0465572952493
2012,supercomputer,0.0462279675079
2012,supercomputer,0.0461289097788
2012,supercomputer,0.0461289097788
2012,supercomputer,0.044983762037
2012,supercomputer,0.0420136054422
2012,supercomputer,0.036315006799
2012,supercomputer,0.0344109616368
2012,supercomputer,0.0336962278676
2012,supercomputer,0.0320512554108
2012,supercomputer,2.499443083
2012,supercomputer,2.351102428
2012,supercomputer,2.14277013
2012,supercomputer,2.243442623
2012,supercomputer,2.102121827
2012,supercomputer,2.101387199
2012,supercomputer,2.101387199
2012,supercomputer,2.101387199
2012,supercomputer,2.101119358
2012,supercomputer,2.101119358
2012,supercomputer,2.101119358
2012,supercomputer,2.101119358
2012,supercomputer,2.101119358
2012,supercomputer,2.101119358
2012,supercomputer,2.101119358
2012,supercomputer,2.099480857
2012,supercomputer,2.099480857
2012,supercomputer,2.099478829
2012,supercomputer,2.099466375
2012,supercomputer,2.099458555
2012,supercomputer,2.099458555
2012,supercomputer,2.099458555
2012,supercomputer,2.099445174
2012,supercomputer,2.099391653
2012,supercomputer,2.099391653
2012,supercomputer,2.099391653
2012,supercomputer,2.099391653
2012,supercomputer,2.069043346
2012,supercomputer,2.069043219
2012,supercomputer,1.949367089
2012,supercomputer,1.935324675
2012,supercomputer,1.870122482
2012,supercomputer,1.612969697
2012,supercomputer,1.427733822
2012,supercomputer,1.266257669
2012,supercomputer,1.05026455
2012,supercomputer,1.038293378
2012,supercomputer,1.035134671
2012,supercomputer,1.010110294
2012,supercomputer,0.99552421
2012,supercomputer,0.9746933962
2012,supercomputer,0.9746443723
2012,supercomputer,0.9535123149
2012,supercomputer,0.9326973397
2012,supercomputer,0.9326281147
2012,supercomputer,0.9326235389
2012,supercomputer,0.9326169276
2012,supercomputer,0.9326020184
2012,supercomputer,0.932592306
2012,supercomputer,0.9194444444
2012,supercomputer,0.9108156718
2012,supercomputer,0.9107985585
2012,supercomputer,0.8918750291
2012,supercomputer,0.891875
2012,supercomputer,0.8863018355
2012,supercomputer,0.8805092744
2012,supercomputer,0.8753375745
2012,supercomputer,0.8753344315
2012,supercomputer,0.8753341195
2012,supercomputer,0.8753341195
2012,supercomputer,0.8753295719
2012,supercomputer,0.8753295719
2012,supercomputer,0.8753239648
2012,supercomputer,0.8753222215
2012,supercomputer,0.8753209275
2012,supercomputer,0.8658992141
2012,supercomputer,0.8658992141
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8658765382
2012,supercomputer,0.8522747585
2012,supercomputer,0.8486862931
2012,supercomputer,0.8464152255
2012,supercomputer,0.8397152786
2012,supercomputer,0.8371926939
2012,supercomputer,0.8301809889
2012,supercomputer,0.8247863248
2012,supercomputer,0.8095409541
2012,supercomputer,0.8093645991
2012,supercomputer,0.8084722222
2012,supercomputer,0.8084722222
2012,supercomputer,0.8039522059
2012,supercomputer,0.8019288889
2012,supercomputer,0.799620133
2012,supercomputer,0.7993052632
2012,supercomputer,0.7974330357
2012,supercomputer,0.791722897
2012,supercomputer,0.7876318273
2012,supercomputer,0.786784141
2012,supercomputer,0.786165149
2012,supercomputer,0.7754464286
2012,supercomputer,0.7510989011
2012,supercomputer,0.7494505495
2012,supercomputer,0.7416666667
2012,supercomputer,0.7410614525
2012,supercomputer,0.7387337058
2012,supercomputer,0.7325259516
2012,supercomputer,0.7319223986
2012,supercomputer,0.722248062
2012,supercomputer,0.7181246701
2012,supercomputer,0.7151394422
2012,supercomputer,0.7123655914
2012,supercomputer,0.6895576132
2012,supercomputer,0.6880984952
2012,supercomputer,0.6827384615
2012,supercomputer,0.6781446541
2012,supercomputer,0.6691183685
2012,supercomputer,0.6680980373
2012,supercomputer,0.6635294118
2012,supercomputer,0.6540536123
2012,supercomputer,0.6436890896
2012,supercomputer,0.6351485149
2012,supercomputer,0.6340086685
2012,supercomputer,0.6313271605
2012,supercomputer,0.628125
2012,supercomputer,0.6278224432
2012,supercomputer,0.6278211462
2012,supercomputer,0.6278210832
2012,supercomputer,0.6278210832
2012,supercomputer,0.6037316748
2012,supercomputer,0.5902305688
2012,supercomputer,0.5819958848
2012,supercomputer,0.5795066414
2012,supercomputer,0.5622727273
2012,supercomputer,0.55465
2012,supercomputer,0.5219628017
2012,supercomputer,0.5067701173
2012,supercomputer,0.5067688722
2012,supercomputer,0.5067688722
2012,supercomputer,0.4994186426
2012,supercomputer,0.4926356589
2012,supercomputer,0.4831199143
2012,supercomputer,0.469454743
2012,supercomputer,0.4677183757
2012,supercomputer,0.4583333333
2012,supercomputer,0.4553884712
2012,supercomputer,0.4509488889
2012,supercomputer,0.4494054054
2012,supercomputer,0.4443496802
2012,supercomputer,0.4430799867
2012,supercomputer,0.4414686202
2012,supercomputer,0.4414341337
2012,supercomputer,0.4414341337
2012,supercomputer,0.4414316718
2012,supercomputer,0.4414316718
2012,supercomputer,0.4414310252
2012,supercomputer,0.4384325004
2012,supercomputer,0.4293085655
2012,supercomputer,0.4267209474
2012,supercomputer,0.4237015575
2012,supercomputer,0.4217383125
2012,supercomputer,0.414918193
2012,supercomputer,0.4053846154
2012,supercomputer,0.4044510386
2012,supercomputer,0.400678733
2012,supercomputer,0.3908544726
2012,supercomputer,0.3787698413
2012,supercomputer,0.3787698413
2012,supercomputer,0.3787619048
2012,supercomputer,0.3686202737
2012,supercomputer,0.3686202737
2012,supercomputer,0.3665784832
2012,supercomputer,0.3639769841
2012,supercomputer,0.3621993127
2012,supercomputer,0.3617908632
2012,supercomputer,0.3596491228
2012,supercomputer,0.3572437165
2012,supercomputer,0.3555813953
2012,supercomputer,0.3543214258
2012,supercomputer,0.3525333333
2012,supercomputer,0.3497770346
2012,supercomputer,0.3478851148
2012,supercomputer,0.3429216018
2012,supercomputer,0.3309811128
2012,supercomputer,0.3309803922
2012,supercomputer,0.3309794629
2012,supercomputer,0.3221071429
2012,supercomputer,0.3143111621
2012,supercomputer,0.3117663583
2012,supercomputer,0.3053325368
2012,supercomputer,0.3053325368
2012,supercomputer,0.305330075
2012,supercomputer,0.3053283841
2012,supercomputer,0.2974433657
2012,supercomputer,0.2972574667
2012,supercomputer,0.2788944724
2012,supercomputer,0.2737693824
2012,supercomputer,0.2712857601
2012,supercomputer,0.2712857601
2012,supercomputer,0.2712857601
2012,supercomputer,0.2712857601
2012,supercomputer,0.2712857601
2012,supercomputer,0.2712857601
2012,supercomputer,0.2712857601
2012,supercomputer,0.2712775588
2012,supercomputer,0.2682197051
2012,supercomputer,0.2658701518
